,id_list,songname,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clean_songname,clean_artist
145,3AszgPDZd9q0DpDFt4HFBy,Hey Ya!,Outkast,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,heyya!,outkast
146,4oHCfvncVvZqkHL4RkPX3J,Up All Night,Jagsy,0.63,0.658,0,-4.992,0,0.157,0.164,0.000115,0.111,0.276,144.854,upallnight,jagsy
147,1h2d0gzM9ZqiBYbc2bx22V,One Thing,One Direction,0.713,0.724,2,-3.769,1,0.0282,0.00215,0.0,0.0636,0.653,126.992,onething,onedirection
148,2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,grenade,brunomars
149,113CqTH74b2jpFjPPU755D,This Is America,Florence Nevada,0.919,0.528,10,-8.926,1,0.23,0.00979,5.59e-05,0.37,0.855,119.988,thisisamerica,florencenevada
150,7ihZijD20Scr4nWkBiy19s,cheater!,eli.,0.945,0.602,6,-6.976,1,0.0404,0.0188,0.0,0.051,0.779,106.016,cheater!,eli.
151,5E5MqaS6eOsbaJibl3YeMZ,Homesick,Dua Lipa,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,homesick,dualipa
152,0TRmtiR9q6XnYDzXmoMpGC,All My Heroes - Radio Edit,Naeleck,0.609,0.668,11,-4.515,1,0.0308,0.287,0.0104,0.0974,0.212,82.975,allmyheroes-radioedit,naeleck
153,2eJ8ij1T3cNUKiGdcUvKhy,Baby,Justin Bieber,0.73,0.848,5,-5.262,0,0.101,0.0494,0.0,0.133,0.559,65.025,baby,justinbieber
154,7jUBj3nZfs0dRqr68b4yxy,Smoke & Ash,Weisser Quiff,0.694,0.602,10,-7.358,0,0.0276,0.472,0.0982,0.109,0.329,104.997,smoke&ash,weisserquiff
155,4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,chandelier,sia
156,6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,rude,magic!
157,5sN8MGWR2pu2Rn3oAOPYXt,Survivor,Destiny's Child,0.524,0.904,8,-2.071,1,0.398,0.0533,0.0,0.776,0.655,161.188,survivor,destiny'schild
158,2VjtYe7gpfUi2OkGxR2O2z,Look What You Made Me Do,Taylor Swift,0.767,0.671,9,-6.416,0,0.142,0.21,1.12e-05,0.129,0.474,128.072,lookwhatyoumademedo,taylorswift
159,1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,0.683,0.427,8,-6.827,1,0.0777,0.368,0.0,0.0604,0.426,113.634,issues,juliamichaels
160,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,partofme,katyperry
161,6RepgRbEajb3pjb590OnMD,REYN,Reyn Hartley,0.669,0.333,2,-11.686,1,0.153,0.3,4.81e-05,0.097,0.108,141.169,reyn,reynhartley
162,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,0.774,0.764,4,-5.445,0,0.0518,0.156,0.0,0.0383,0.912,118.997,cakebytheocean,dnce
163,3dNjUFt6EFU4Gq6Q5vfJqf,Girls Like Girls,Hayley Kiyoko,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,girlslikegirls,hayleykiyoko
164,5XsJl0ZlufrT0EVaDDtBLn,Curious,Hayley Kiyoko,0.788,0.703,1,-5.986,0,0.127,0.0753,6.13e-05,0.333,0.442,104.049,curious,hayleykiyoko
165,5QrvxcbduPMIOZkBjgE6tp,Out of Here,RudeLies,0.778,0.877,4,-3.619,0,0.0562,0.146,0.0149,0.352,0.739,125.974,outofhere,rudelies
166,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,givesyouhell,theall-americanrejects
167,4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,womanizer,britneyspears
168,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,pillowtalk,zayn
169,6kwAbEjseqBob48jCus7Sz,Elastic Heart,Sia,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,elasticheart,sia
170,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,teenagedream,katyperry
171,06lEEwDNIo9vfel8GcsEHV,Hype off Your Love,Time To Talk,0.663,0.809,2,-7.219,0,0.0366,0.0677,0.0133,0.281,0.385,125.009,hypeoffyourlove,timetotalk
172,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,"can'tstopthefeeling!(fromdreamworksanimation's""trolls"")",justintimberlake
173,79z9QkhHePTFsSeVw9uyj0,Smile,Lily Allen,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,smile,lilyallen
174,2I8U4alHqlxAZN8Wpc9jf6,Don't Cha,The Pussycat Dolls,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.003,don'tcha,thepussycatdolls
175,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,animals,maroon5
176,3smNEkvYPv6yg9t5fbYKR7,Loved by You,Lordnox,0.471,0.646,5,-4.37,0,0.309,0.132,0.0,0.249,0.415,126.17,lovedbyyou,lordnox
177,4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,sk8erboi,avrillavigne
178,5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,Tove Lo,0.671,0.71,9,-6.997,0,0.109,0.335,4.76e-06,0.074,0.233,102.022,coolgirl,tovelo
179,0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Calvin Harris,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,thisiswhatyoucamefor(feat.rihanna),calvinharris
180,0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,takemetochurch,hozier
181,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,coldwater(feat.justinbieber&mø),majorlazer
182,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,uptownfunk(feat.brunomars),markronson
183,7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,Christina Aguilera,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,ain'tnootherman,christinaaguilera
184,2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,sugar,maroon5
185,7byVvZW3abFyrIcQvBSc1u,This Love - Radio Edit,Maroon 5,0.688,0.76,5,-9.892,0,0.036,0.0425,0.0,0.138,0.765,95.048,thislove-radioedit,maroon5
186,4TqvGuY25q9nvA8sHkKhFC,Pure Imagination,Sean & Jimbo,0.566,0.385,2,-8.306,0,0.0319,0.0325,0.000126,0.165,0.164,95.14,pureimagination,sean&jimbo
187,4SRqDmPxYX0pUb5B5ut2Ri,So Sick,Ne-Yo,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,sosick,ne-yo
188,4S5b3wwIXpVNvY2jeIQdKu,SOS,Rihanna,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,sos,rihanna
189,1GH5tpvz5g1ZGKNBPBWkTm,London Bridge,Fergie,0.751,0.648,1,-5.394,1,0.241,0.159,0.0,0.0508,0.678,90.987,londonbridge,fergie
190,3husjxyCMBvNeiTEcrpPSe,Unfaithful,Rihanna,0.588,0.391,0,-8.596,0,0.0334,0.839,0.0,0.195,0.349,144.053,unfaithful,rihanna
191,6kk5DteROOAanTKtaAyceI,16 Going On 23,The Wonderlands,0.711,0.676,6,-6.675,0,0.0346,0.00183,7.83e-05,0.332,0.714,112.986,16goingon23,thewonderlands
192,0FE9t6xYkqWXU2ahLh6D8X,Shape of You,Ed Sheeran,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,shapeofyou,edsheeran
193,3u5X4i9slPJPDgSnFShmiG,Need You,metr,0.65,0.542,3,-11.762,0,0.065,0.0864,0.017,0.117,0.34,127.996,needyou,metr
194,74PyndGWYtfs86n60lAsYW,Everytime We Touch - Radio Edit,Cascada,0.64,0.977,8,-5.369,1,0.0555,0.00461,1.68e-05,0.371,0.493,142.019,everytimewetouch-radioedit,cascada
195,34AMHq4j8ObJSdgZ5XrHFT,Radiate,Avenza,0.657,0.89,8,-6.1,0,0.105,0.0125,0.00979,0.0959,0.413,115.099,radiate,avenza
196,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,you'rebeautiful,jamesblunt
197,30iwQrZ7eqb7W8s7potN3h,Grace Kelly,MIKA,0.666,0.715,0,-9.445,1,0.0456,0.0325,0.0283,0.0845,0.699,122.244,gracekelly,mika
198,22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,marryyou,brunomars
199,70IIMYxTN9ZwtQMURX4mQQ,Luna - Alex Martura Remix,Jassper,0.832,0.711,7,-4.48,1,0.198,0.147,1.32e-06,0.239,0.368,104.037,luna-alexmarturaremix,jassper
200,0KM2y796j63t5RHhvRUxld,"Relax, Take It Easy",MIKA,0.694,0.694,6,-8.21,0,0.0328,0.058,0.0126,0.129,0.608,121.876,"relax,takeiteasy",mika
201,6BaCraQ9xeLYg4Sb9TBT2X,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,"feels(feat.pharrellwilliams,katyperry&bigsean)",calvinharris
202,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,wreckingball,mileycyrus
203,0ofbQMrRDsUaVKq2mGLEAb,Havana (feat. Young Thug),Camila Cabello,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,havana(feat.youngthug),camilacabello
204,6aC5XzyYTnxmkhAds56z2C,We Need Hope,Bruno Riva,0.509,0.81,0,-5.951,1,0.0842,0.00372,0.0,0.69,0.36,123.055,weneedhope,brunoriva
205,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,runtheworld(girls),beyoncé
206,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,ain'tmyfault,zaralarsson
207,2dIGFrv4mljwdyrszh4pjv,Trying to Go Back,Edson Faiolli,0.641,0.706,8,-11.807,0,0.0333,0.0317,0.000805,0.206,0.404,125.974,tryingtogoback,edsonfaiolli
208,1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,apologize,onerepublic
209,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,thinkingoutloud,edsheeran
210,5B3UK9FclS6qTVcrYk9lRP,Elevate,Conor Ross,0.653,0.897,1,-3.519,1,0.0319,0.000219,0.0136,0.112,0.043,128.026,elevate,conorross
211,0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,onlygirl(intheworld),rihanna
212,5rwdhliMmo0aAQ08vU0AOZ,Maps,Maroon 5,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,maps,maroon5
213,58rFzMvW9kxNwMtGTgBQoP,Radioactive,Imagine Dragons,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,radioactive,imaginedragons
214,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,justthewayyouare,brunomars
215,7pQ4aLqPhmY9YTZ2EmCq9n,Destination Calabria,MEDIKAL,0.71,0.54,2,-10.135,1,0.159,0.233,0.00143,0.348,0.373,128.008,destinationcalabria,medikal
216,3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),David Guetta,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,withoutyou(feat.usher),davidguetta
217,5k4WJoV4jzzIxl8tamc2he,Mr. Saxobeat - Radio Edit,Alexandra Stan,0.723,0.925,11,-4.239,0,0.0502,0.0248,0.000289,0.101,0.781,127.029,mr.saxobeat-radioedit,alexandrastan
218,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,summer,calvinharris
219,7evPpWWu01Klxi0KlPxR17,Mercy,Shawn Mendes,0.568,0.686,11,-4.901,0,0.0903,0.133,0.0,0.11,0.4,148.294,mercy,shawnmendes
220,66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,Gwen Stefani,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,thesweetescape,gwenstefani
221,6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,come&getit,selenagomez
222,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,dancingonmyown,calumscott
223,5y69gQtK33qxb8a24ACkCy,A Thousand Miles,Vanessa Carlton,0.559,0.845,11,-3.871,1,0.0379,0.222,0.0,0.164,0.304,94.915,athousandmiles,vanessacarlton
224,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,girlslikeyou(feat.cardib)-cardibversion,maroon5
225,6UofkwvRPHUwq9iEG9VMEK,Forever Mine,Lordnox,0.66,0.55,5,-7.251,1,0.0649,0.229,0.0,0.0913,0.392,125.968,forevermine,lordnox
226,68jqcYs5XSkAxTfoa5JYXQ,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,"heymama(feat.nickiminaj,beberexha&afrojack)",davidguetta
227,514rhnksEwHUh6LxXsQ4Y9,Back To You,Selena Gomez,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,backtoyou,selenagomez
228,54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,onlyyou(withlittlemix),cheatcodes
229,4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,Justin Bieber,0.579,0.871,0,-3.385,0,0.109,0.0679,0.0,0.353,0.601,139.841,aslongasyouloveme,justinbieber
230,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,"feels(feat.pharrellwilliams,katyperry&bigsean)",calvinharris
231,5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),Clean Bandit,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,ratherbe(feat.jessglynne),cleanbandit
232,12VWzyPDBCc8fqeWCAfNwR,One Dance,Drake,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,onedance,drake
233,2YMyVYNLmFDD0KGtNkkgFa,Kissing Strangers,DNCE,0.776,0.741,7,-5.804,1,0.041,0.0506,0.0,0.0701,0.854,120.079,kissingstrangers,dnce
234,5LOaKdW9D2Gl9neAN94NbR,Somewhere Only We Know,Keane,0.445,0.59,9,-6.747,1,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,somewhereonlyweknow,keane
235,094RugjgLW6CdPLOJctBZ3,Boom Clap,Charli XCX,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,boomclap,charlixcx
236,5vL0yvddknhGj7IrBc6UTj,This Is How We Do,Katy Perry,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,thisishowwedo,katyperry
237,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,crazyinlove(feat.jay-z),beyoncé
238,4ROTEqZbUtCkXdSJXh3ctr,I Kissed A Girl,Katy Perry,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,ikissedagirl,katyperry
239,1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,badromance,ladygaga
240,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,somebodythatiusedtoknow,gotye
241,0XRsFxbUeG5w5RX5dDSNie,Forest,Clarv,0.709,0.737,1,-6.515,1,0.0359,0.0434,0.736,0.0951,0.707,125.073,forest,clarv
242,1YiD079ne2nl9TEOrw43Gh,Umbrella,Rihanna,0.585,0.836,1,-4.572,1,0.134,0.00991,0.0,0.0448,0.579,173.934,umbrella,rihanna
243,6RpzB5lxnqKwK1tHuLUVGZ,Lost Again,Junerule,0.812,0.614,7,-5.063,1,0.0484,0.0595,1.62e-05,0.394,0.11,115.03,lostagain,junerule
244,6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,Lady Gaga,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,shallow-radioedit,ladygaga
245,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,fourfiveseconds,rihanna
246,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,someoneyouloved,lewiscapaldi
247,6kxXgUyPMsP43mbXAMVjWY,On Fire,metr,0.653,0.821,2,-8.318,0,0.0431,0.0265,0.00589,0.236,0.14,128.109,onfire,metr
248,5maiCdBRKITzSbx4mdyy8r,Where Is the Love (Wave Remix),Alex Martura,0.793,0.645,2,-9.815,0,0.0443,0.531,0.00021,0.1,0.365,115.98,whereisthelove(waveremix),alexmartura
249,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,seeyouagain(feat.charlieputh),wizkhalifa
250,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,photograph,edsheeran
251,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,likei'mgonnaloseyou(feat.johnlegend),meghantrainor
252,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,backtoyou-from13reasonswhy–season2soundtrack,selenagomez
253,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,outoflove,alessiacara
254,1RqAQdolASl7InSLH8dEbr,Da Funk,MEDIKAL,0.84,0.83,11,-5.217,0,0.148,0.0313,0.0551,0.073,0.695,124.988,dafunk,medikal
255,3T7ZHIgO30bKeASQppPtM6,Young Ones - RudeLies Remix,Avenza,0.661,0.943,4,-2.52,0,0.0392,0.0188,0.000231,0.272,0.71,128.16,youngones-rudeliesremix,avenza
256,5IR4eSVnuXPu8pJtQuzC5I,Flowers - RudeLies Remix,Jacob Tillberg,0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,flowers-rudeliesremix,jacobtillberg
257,7wch5iJo4JFtmrRfPVUBr1,Youth Memories,Fljúga,0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,youthmemories,fljúga
258,5PsMbxhgWpJMsouEfDTX6r,Locked out of Heaven,Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,lockedoutofheaven,brunomars
259,3oeBaOmuWeNPjCVpWPjUvg,Out of My Head,Prefekt,0.572,0.802,5,-5.286,0,0.0412,0.0125,0.000101,0.135,0.555,174.03,outofmyhead,prefekt
260,1FvOiE8MGWB8MUCAPvro3h,Flowers,Jacob Tillberg,0.754,0.652,11,-4.924,0,0.0308,0.174,0.0,0.113,0.474,95.006,flowers,jacobtillberg
261,4qjDMhpqlSQABkLD9lmAxi,Stay With Me,Sam Smith,0.42,0.435,0,-6.437,1,0.0396,0.573,0.000113,0.11,0.165,84.088,staywithme,samsmith
262,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,wheniwasyourman,brunomars
263,4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,blowme(onelastkiss),p!nk
264,6zTfkjNNQKcGfjJa5cKTkq,I Just Wanna Say,Weisser Quiff,0.669,0.8,3,-5.609,1,0.117,0.358,0.0,0.241,0.179,105.052,ijustwannasay,weisserquiff
265,6NWq3JOKCQ21Av7y2q5RFb,Three Trees,Jacob Tillberg,0.672,0.628,6,-7.203,1,0.0856,0.192,0.587,0.333,0.159,60.045,threetrees,jacobtillberg
266,2tmOwjRr3ZzEPtwIgCoM0s,Psycho,metr,0.604,0.851,10,-7.593,0,0.0405,0.00136,0.000228,0.167,0.144,127.97,psycho,metr
267,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,timber(feat.ke$ha),pitbull
268,0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,s&m,rihanna
269,0Mr2nNmm3OH8QAT5UGOLbA,Low Low,Kuda,0.81,0.652,8,-10.595,1,0.186,0.0943,0.000502,0.105,0.607,160.114,lowlow,kuda
270,7amhfTaV9f9u6gPRtD6kPT,Big Girls Don't Cry (Personal),Fergie,0.705,0.494,7,-8.83,1,0.0398,0.233,0.0,0.0825,0.287,113.085,biggirlsdon'tcry(personal),fergie
271,3E5XrOtqMAs7p2wKhwgOjf,Just Dance,Lady Gaga,0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,justdance,ladygaga
272,5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,girlfriend,avrillavigne
273,0874CiZj1X2vZf7TtYTTPC,It's You,Rique,0.776,0.592,8,-7.507,0,0.0765,0.191,0.464,0.138,0.43,123.017,it'syou,rique
274,7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,seeyouagain(feat.charlieputh),wizkhalifa
275,6x9tZAjVe9L20ofvvo9afH,Let You Go,WALWIN,0.677,0.879,11,-4.361,1,0.0426,0.0184,0.000162,0.0768,0.725,112.026,letyougo,walwin
276,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,"givemeeverything(feat.ne-yo,afrojack&nayer)",pitbull
277,0HFx7PLqzGxSfN59j3UHmR,Want to Want Me,Jason Derulo,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,wanttowantme,jasonderulo
278,0kUMtZVaYb7EETkBdrEXXA,Firework,Katy Perry,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,firework,katyperry
279,3dXPYSI6qUKXKahgHbuN30,Iris,Avenza,0.668,0.758,11,-9.36,0,0.0823,0.121,0.624,0.332,0.0594,114.957,iris,avenza
280,2etqFHUtEaLNXFWDpE9sRl,In Your Eyes,Rique,0.814,0.788,11,-5.9,0,0.113,0.0285,0.00019,0.0691,0.46,123.01,inyoureyes,rique
281,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,blurredlines,robinthicke
282,6dqpkvBfHtnBbGErSKnTHU,Where Is the Love,Alex Martura,0.701,0.942,5,-2.253,1,0.241,0.159,0.0,0.113,0.57,123.878,whereisthelove,alexmartura
283,4Zmgqg3VvsW5rVMsuO7Opz,What Can We Do,Rique,0.624,0.657,5,-7.636,0,0.134,0.0419,0.0,0.22,0.452,104.894,whatcanwedo,rique
284,4ngLDnC9X0ARJATJTXljdC,Poker Face,Lady Gaga,0.849,0.812,4,-4.603,1,0.0746,0.111,3.19e-06,0.0946,0.795,119.002,pokerface,ladygaga
285,35HJeLRM1izdWhobeTOP7f,I See You,Prefekt,0.814,0.728,4,-5.44,0,0.0583,0.0242,0.0875,0.612,0.962,109.983,iseeyou,prefekt
286,0U10zFw4GlBacOy9VDGfGL,We Found Love,Rihanna,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,wefoundlove,rihanna
